Tipo Titulo,Vencimento do Titulo,Data Venda,PU,Quantidade,Valor
Tesouro Selic,01/03/2023,13/07/2018,"9593,462508","3112,01","29854951,25"
Tesouro Selic,01/03/2023,26/03/2018,"9419,704645","2231,22","21017433,39"
Tesouro Selic,01/03/2023,12/06/2018,"9539,124537","4756,81","45375802,98"
Tesouro Selic,01/03/2023,13/06/2018,"9541,482616","4028,48","38437671,88"
Tesouro Selic,01/03/2023,14/06/2018,"9543,833038","2965,65","28303668,44"
Tesouro Selic,01/03/2023,15/06/2018,"9546,196193","2503,96","23903293,41"
Tesouro Selic,01/03/2023,22/06/2018,"9557,980583","2611,16","24957416,57"
Tesouro Selic,01/03/2023,25/06/2018,"9560,35379","2137,11","20431527,68"
Tesouro Selic,01/03/2023,26/06/2018,"9562,713976","2918,33","27907155,07"
Tesouro Selic,01/03/2023,23/11/2017,"9217,912271","3641,8","33569792,9"
Tesouro Selic,01/03/2023,24/11/2017,"9220,524301","2288,91","21104950,27"
Tesouro Selic,01/03/2023,11/12/2017,"9249,131832","2018,54","18669742,56"
Tesouro Selic,01/03/2023,12/12/2017,"9251,582781","2485,51","22994901,51"
Tesouro Selic,01/03/2023,13/09/2017,"9080,694414","4133,28","37533052,6"
Tesouro Selic,01/03/2023,14/09/2017,"9083,515725","4150,23","37698679,46"
Tesouro Selic,01/03/2025,12/09/2019,"10303,46879","4594,19","47336093,28"
Tesouro Selic,01/03/2025,13/09/2019,"10305,81803","4103,28","42287656,98"
Tesouro Selic,01/03/2025,10/10/2019,"10347,69789","3356,56","34732668,83"
Tesouro Selic,01/03/2025,11/10/2019,"10349,86635","3529,45","36529335,77"
Tesouro Selic,01/03/2025,14/10/2019,"10352,03484","3710,7","38413295,67"
Tesouro Selic,01/03/2025,10/04/2019,"10037,90824","6272,13","62959065,4"
Tesouro Selic,01/03/2025,11/04/2019,"10040,39217","5668,3","56911954,95"
Tesouro Selic,01/03/2025,12/04/2019,"10042,86981",5726,"57505472,54"
Tesouro Selic,01/03/2023,27/03/2018,"9422,025792","1995,96","18805986,59"
Tesouro Selic,01/03/2023,28/03/2018,"9424,354152","1748,37","16477258,06"
Tesouro Selic,01/03/2023,29/03/2018,"9426,674197","1890,9","17824898,23"
Tesouro Selic,01/03/2023,04/05/2018,"9482,631833",2710,"25697932,26"
Tesouro Selic,01/03/2023,07/05/2018,"9484,960222","3097,75","29382035,52"
Tesouro Selic,01/03/2023,02/04/2018,"9429,0074","2490,38","23481811,44"
Tesouro Selic,01/03/2023,27/06/2018,"9565,064904","2208,32","21122724,12"
Tesouro Selic,01/03/2023,24/08/2017,"9040,375271","2951,44","26682125,18"
Tesouro Selic,01/03/2023,25/08/2017,"9043,52429","2504,22","22646974,39"
Tesouro Selic,01/03/2023,28/08/2017,"9046,666057","2913,26","26355290,35"
Tesouro Selic,01/03/2023,30/11/2017,"9230,981335","2279,67","21043591,21"
Tesouro Selic,01/03/2023,01/12/2017,"9233,594881","2122,44","19597751,11"
Tesouro Selic,01/03/2023,29/08/2017,"9049,824473","2547,25","23052165,38"
Tesouro Selic,01/03/2023,15/08/2017,"9018,396114","3026,55","27294626,75"
Tesouro Selic,01/03/2023,16/08/2017,"9021,5347","3095,3","27924356,35"
Tesouro Selic,01/03/2023,17/08/2017,"9024,663492","3111,43","28079608,72"
Tesouro Selic,01/03/2023,18/08/2017,"9027,815155","3707,98","33474958,03"
Tesouro Selic,01/03/2023,27/11/2017,"9223,134812","2311,36","21317984,87"
Tesouro Selic,01/03/2023,28/11/2017,"9225,75469","2399,74","22139412,55"
Tesouro Selic,01/03/2023,29/11/2017,"9228,363024","2340,5","21598983,65"
Tesouro Selic,01/03/2023,13/12/2017,"9254,034901","2343,15","21683591,87"
Tesouro Selic,01/03/2025,29/04/2019,"10067,70264","5440,39","54772228,78"
Tesouro Selic,01/03/2025,30/04/2019,"10070,19379","5118,53",51544589
Tesouro Selic,01/03/2025,02/05/2019,"10072,67193","5975,36","60187840,91"
Tesouro Selic,01/03/2025,03/05/2019,"10075,16218","8047,06","81075434,6"
Tesouro Selic,01/03/2025,15/04/2019,"10045,35208","5150,2","51735572,28"
Tesouro Selic,01/03/2025,29/07/2019,"10225,57257","4550,04","46526764,19"
Tesouro Selic,01/03/2025,30/07/2019,"10228,10434","5097,99","52142773,61"
Tesouro Selic,01/03/2023,03/04/2018,"9431,320427","2642,72","24924339,11"
Tesouro Selic,01/03/2023,08/05/2018,"9487,301081","2526,66","23971184,14"
Tesouro Selic,01/03/2023,09/05/2018,"9489,640544","2608,03","24749267,22"
Tesouro Selic,01/03/2023,10/05/2018,"9491,977879","2834,99","26909662,36"
Tesouro Selic,01/03/2023,23/08/2018,"9662,413997","3455,24","33385959,33"
Tesouro Selic,01/03/2023,24/08/2018,"9664,803307","2932,34","28340489,32"
Tesouro Selic,01/03/2023,27/08/2018,"9667,196168","3320,01","32095187,94"
Tesouro Selic,01/03/2023,30/08/2017,"9052,962611","2588,78","23436128,54"
Tesouro Selic,01/03/2023,04/12/2017,"9236,213767","2444,24","22575523,13"
Tesouro Selic,01/03/2023,05/12/2017,"9238,821527","2995,03","27670547,63"
Tesouro Selic,01/03/2023,15/12/2017,"9258,933041","2416,41","22373378,38"
Tesouro Selic,01/03/2023,18/12/2017,"9261,38357","2118,62","19621352,45"
Tesouro Selic,01/03/2023,19/12/2017,"9263,832658","2761,95","25586242,6"
Tesouro Selic,01/03/2023,14/12/2017,"9256,482667","2472,78","22889245,2"
Tesouro Selic,01/03/2023,15/09/2017,"9086,346729","6164,12","56009331,59"
Tesouro Selic,01/03/2023,21/08/2017,"9030,944636","3524,7","31831370,55"
Tesouro Selic,01/03/2023,22/08/2017,"9034,096757","3243,79","29304712,71"
Tesouro Selic,01/03/2023,23/08/2017,"9037,234493","3219,19","29092574,9"
Tesouro Selic,01/03/2025,18/04/2019,"10052,79314","5923,88","59551540,22"
Tesouro Selic,01/03/2025,22/04/2019,"10055,28309","6355,03","63901625,67"
Tesouro Selic,01/03/2025,31/07/2019,"10230,61167","4502,29","46061180,6"
Tesouro Selic,01/03/2025,06/05/2019,"10077,64976","7044,04","70987367,99"
Tesouro Selic,01/03/2025,15/07/2019,"10200,35258","5911,97","60304178,46"
Tesouro Selic,01/03/2025,16/07/2019,"10202,86892","7203,37","73495039,85"
Tesouro Selic,01/03/2025,01/08/2019,"10233,14186","4171,82","42690825,88"
Tesouro Selic,01/03/2025,02/08/2019,"10235,47886","5037,51","51561327,08"
Tesouro Selic,01/03/2023,28/08/2018,"9669,571715","3282,77","31742979,93"
Tesouro Selic,01/03/2023,04/04/2018,"9433,650632","2520,81","23780440,84"
Tesouro Selic,01/03/2023,05/04/2018,"9435,975521","2072,03","19551624,35"
Tesouro Selic,01/03/2023,06/04/2018,"9438,302215",2266,"21387192,81"
Tesouro Selic,01/03/2023,11/05/2018,"9494,321905","2675,23","25399494,78"
Tesouro Selic,01/03/2023,14/05/2018,"9496,664399","2759,32",26204336
Tesouro Selic,01/03/2023,15/05/2018,"9499,007549","2654,52","25215305,51"
Tesouro Selic,01/03/2023,16/07/2018,"9595,831212","2752,28","26410414,32"
Tesouro Selic,01/03/2023,17/07/2018,"9598,202018","3057,24","29344007,13"
Tesouro Selic,01/03/2023,20/12/2017,"9266,293969","2843,76","26351116,13"
Tesouro Selic,01/03/2023,21/12/2017,"9268,74459","2619,21","24276788,51"
Tesouro Selic,01/03/2023,22/12/2017,"9271,195568","3291,64","30517438,17"
Tesouro Selic,01/03/2023,18/09/2017,"9089,175703","4547,32","41331390,45"
Tesouro Selic,01/03/2023,19/09/2017,"9092,007839","4359,79","39639244,85"
Tesouro Selic,01/03/2023,20/09/2017,"9094,834034","3782,54","34401573,52"
Tesouro Selic,01/03/2023,21/09/2017,"9097,665914","3893,29","35419851,72"
Tesouro Selic,01/03/2023,16/10/2017,"9143,096284","3787,22","34626917,1"
Tesouro Selic,01/03/2023,26/12/2017,"9273,652621","3095,79","28709281,04"
Tesouro Selic,01/03/2025,23/04/2019,"10057,76092","7133,02","71742209,76"
Tesouro Selic,01/03/2025,18/07/2019,"10207,90017","6050,95","61767493,51"
Tesouro Selic,01/03/2025,19/07/2019,"10210,43274","5472,63","55877920,54"
Tesouro Selic,01/03/2025,22/07/2019,"10212,95061","5482,85","55996076,23"
Tesouro Selic,01/03/2025,23/07/2019,"10215,4705","5786,01","59106814,46"
Tesouro Selic,01/03/2025,12/08/2019,"10249,51225","4228,18","43336782,69"
Tesouro Selic,01/03/2025,13/08/2019,"10251,84617","4267,85","43753341,65"
Tesouro Selic,01/03/2021,17/07/2015,"6967,667416","2483,89","17306919,41"
Tesouro Selic,01/03/2021,16/10/2015,"7200,797987","1889,49","13605835,78"
Tesouro Selic,01/03/2021,19/10/2015,"7204,58607","1745,61","12576397,48"
Tesouro Selic,01/03/2021,03/11/2015,"7242,518105","2313,33","16754334,4"
Tesouro Selic,01/03/2021,02/12/2015,"7322,83709","2990,81","21901214,39"
Tesouro Selic,01/03/2021,03/12/2015,"7326,68655","3162,1","23167715,53"
Tesouro Selic,01/03/2021,03/08/2015,"7006,817652","2796,81","19596737,67"
Tesouro Selic,01/03/2021,10/01/2017,"8450,506408","4606,68","38928778,85"
Tesouro Selic,01/03/2021,12/12/2016,"8364,02642","2660,42","22251823,16"
Tesouro Selic,01/03/2021,13/12/2016,"8368,295264","2490,92","20844754,03"
Tesouro Selic,01/03/2021,14/12/2016,"8372,564483","2800,19","23444771,33"
Tesouro Selic,01/03/2021,13/01/2017,"8463,434492","3008,68","25463766,08"
Tesouro Selic,01/03/2021,15/12/2016,"8376,823831","2402,13","20122219,82"
Tesouro Selic,01/03/2021,16/09/2016,"8118,774578","1417,39","11507469,89"
Tesouro Selic,01/03/2021,19/09/2016,"8123,045847","1790,27","14542445,28"
Tesouro Selic,01/03/2021,13/08/2015,"7036,317829","2521,07","17739049,78"
Tesouro Selic,01/03/2021,14/08/2015,"7040,008795","2752,66","19378750,6"
Tesouro Selic,01/03/2021,11/09/2015,"7110,608033","2359,23","16775559,78"
Tesouro Selic,01/03/2021,16/11/2015,"7276,836613","1775,97","12923443,51"
Tesouro Selic,01/03/2021,17/11/2015,"7280,656799","2579,37","18779507,72"
Tesouro Selic,01/03/2021,18/11/2015,"7284,476176","2704,04","19697514,95"
Tesouro Selic,01/03/2021,17/08/2015,"7043,707598","2181,66","15366975,11"
Tesouro Selic,01/03/2023,29/03/2017,"8656,126216","3966,68","34336082,73"
Tesouro Selic,01/03/2023,30/03/2017,"8660,086624","3015,76","26116742,83"
Tesouro Selic,01/03/2023,31/03/2017,"8664,046633","2767,13","23974543,35"
Tesouro Selic,01/03/2023,12/07/2017,"8939,532752","3468,14","31003551,11"
Tesouro Selic,01/03/2023,13/07/2017,"8942,970477","3063,43","27396164,04"
Tesouro Selic,01/03/2023,14/07/2017,"8946,413503","2365,47","21162472,74"
Tesouro Selic,01/03/2023,03/03/2017,"8585,145315","3198,14","27456496,63"
Tesouro Selic,01/03/2023,05/07/2017,"8917,362963","4122,18","36758975,25"
Tesouro Selic,01/03/2023,06/07/2017,"8920,794503","3895,64","34752203,89"
Tesouro Selic,01/03/2023,31/07/2017,"8984,275782","2485,36","22329159,65"
Tesouro Selic,01/03/2023,01/08/2017,"8987,085952","3091,59","27784385,05"
Tesouro Selic,01/03/2023,02/08/2017,"8990,205244","3422,6","30769876,46"
Tesouro Selic,01/03/2021,20/01/2017,"8483,915035","2631,82","22328137,26"
Tesouro Selic,01/03/2021,20/09/2016,"8127,323359","1842,13","14971586,17"
Tesouro Selic,01/03/2021,21/09/2016,"8131,604881","1654,39","13452845,79"
Tesouro Selic,01/03/2021,11/01/2017,"8454,814547","3989,33","33729045,31"
Tesouro Selic,01/03/2021,12/01/2017,"8459,125392","3560,97","30122691,74"
Tesouro Selic,01/03/2021,22/09/2016,"8135,884382","1905,86","15505856,6"
Tesouro Selic,01/03/2021,23/09/2016,"8140,165632","1491,19","12138533,58"
Tesouro Selic,01/03/2021,18/08/2015,"7047,4076","2712,88","19118771,12"
Tesouro Selic,01/03/2021,19/08/2015,"7051,106695","2547,8","17964809,63"
Tesouro Selic,01/03/2021,20/08/2015,"7054,817507","2374,78","16753639,51"
Tesouro Selic,01/03/2021,14/09/2015,"7114,347974","3132,24","22283845,29"
Tesouro Selic,01/03/2021,15/09/2015,"7118,088","3407,37","24253959,5"
Tesouro Selic,01/03/2021,16/09/2015,"7121,827696","2562,52","18249825,9"
Tesouro Selic,01/03/2021,17/09/2015,"7125,566107","2139,01","15241657,15"
Tesouro Selic,01/03/2021,19/11/2015,"7288,307099","2248,03",16384333
Tesouro Selic,01/03/2023,06/03/2017,"8589,075198","4518,68","38811282,31"
Tesouro Selic,01/03/2023,03/04/2017,"8668,017243","2849,19","24696828,04"
Tesouro Selic,01/03/2023,04/04/2017,"8671,973277","3354,1","29086665,56"
Tesouro Selic,01/03/2023,05/04/2017,"8675,943477","4218,35","36598166,16"
Tesouro Selic,01/03/2023,06/04/2017,"8679,914749","4188,47","36355562,52"
Tesouro Selic,01/03/2023,12/06/2017,"8852,594905","2777,97","24592243,06"
Tesouro Selic,01/03/2021,23/01/2017,"8488,017181","2219,78","18841530,77"
Tesouro Selic,01/03/2021,24/01/2017,"8492,125325","2400,79","20387809,55"
Tesouro Selic,01/03/2023,04/05/2017,"8744,245102","4308,32","37673006,05"
Tesouro Selic,01/03/2023,05/05/2017,"8747,942802","3677,58","32171259,48"
Tesouro Selic,01/03/2023,08/05/2017,"8751,633576","2992,85","26192326,54"
Tesouro Selic,01/03/2023,09/05/2017,"8755,322865","3420,74","29949683,13"
Tesouro Selic,01/03/2023,07/07/2017,"8924,223907","3483,04","31083428,83"
Tesouro Selic,01/03/2023,10/07/2017,"8927,664146","3266,63","29163375,52"
Tesouro Selic,01/03/2021,26/09/2016,"8144,454972","1522,86","12402864,69"
Tesouro Selic,01/03/2021,27/09/2016,"8148,746044","2092,69","17052799,35"
Tesouro Selic,01/03/2021,28/09/2016,"8153,0362","1663,23","13560374,39"
Tesouro Selic,01/03/2021,29/09/2016,"8157,324659","1719,83","14029211,66"
Tesouro Selic,01/03/2021,16/12/2016,"8381,09619","2374,67","19902337,68"
Tesouro Selic,01/03/2021,19/12/2016,"8385,354307","2559,95","21466087,75"
Tesouro Selic,01/03/2021,23/11/2015,"7292,137214","2086,88","15217815,3"
Tesouro Selic,01/03/2021,24/11/2015,"7299,818722","3152,95","23015963,43"
Tesouro Selic,01/03/2021,18/12/2015,"7369,126814","1850,1","13633621,51"
Tesouro Selic,01/03/2021,21/12/2015,"7373,00833","2324,02","17135018,81"
Tesouro Selic,01/03/2021,22/12/2015,"7376,876544","2980,27","21985083,85"
Tesouro Selic,01/03/2021,23/12/2015,"7380,747383","3451,59","25475313,85"
Tesouro Selic,01/03/2021,21/08/2015,"7058,517919","2023,17","14280581,69"
Tesouro Selic,01/03/2021,24/08/2015,"7062,22746","2063,57","14573400,71"
Tesouro Selic,01/03/2023,07/03/2017,"8593,007907","4705,63","40435515,79"
Tesouro Selic,01/03/2023,08/03/2017,"8596,93418","4489,57","38596537,78"
Tesouro Selic,01/03/2023,09/03/2017,"8600,879014","33242,49","285914634,6"
Tesouro Selic,01/03/2023,07/04/2017,"8683,883887","3890,62","33785692,32"
Tesouro Selic,01/03/2023,10/04/2017,"8687,854701","3771,35","32764940,82"
Tesouro Selic,01/03/2023,11/04/2017,"8691,834988","3976,63","34564211,76"
Tesouro Selic,01/03/2023,13/06/2017,"8861,046324","3120,18","27648059,51"
Tesouro Selic,01/03/2023,11/07/2017,"8931,084368",3358,"29990581,3"
Tesouro Selic,01/03/2021,26/01/2017,"8496,225115","2701,64","22953741,61"
Tesouro Selic,01/03/2021,27/01/2017,"8504,473849","2042,59","17371153,23"
Tesouro Selic,01/03/2021,30/01/2017,"8508,564313","3289,45","27988496,87"
Tesouro Selic,01/03/2023,10/05/2017,"8759,025843","3371,42","29530354,9"
Tesouro Selic,01/03/2023,11/05/2017,"8762,713444","3100,62","27169844,55"
Tesouro Selic,01/03/2023,12/05/2017,"8766,403062","2799,44","24541019,38"
Tesouro Selic,01/03/2021,16/01/2017,"8467,525192","2756,38","23339717,08"
Tesouro Selic,01/03/2021,17/01/2017,"8471,614755","2812,76","23828619,11"
Tesouro Selic,01/03/2021,18/01/2017,"8475,713574","2811,52","23829638,22"
Tesouro Selic,01/03/2021,19/01/2017,"8479,815069","3043,41","25807553,97"
Tesouro Selic,01/03/2021,13/07/2016,"7924,564027","2157,29","17095582,72"
Tesouro Selic,01/03/2021,14/07/2016,"7928,735842",2374,"18822818,88"
Tesouro Selic,01/03/2021,15/07/2016,"7932,906018","2459,73","19512806,91"
Tesouro Selic,01/03/2021,20/12/2016,"8389,634999","2783,56","23353052,39"
Tesouro Selic,01/03/2021,25/08/2015,"7065,93719","2110,67","14913861,64"
Tesouro Selic,01/03/2021,18/09/2015,"7129,30798","2884,01","20560995,5"
Tesouro Selic,01/03/2021,21/09/2015,"7133,048103","1713,19","12220266,67"
Tesouro Selic,01/03/2021,22/09/2015,"7136,798549","2718,68","19402671,47"
Tesouro Selic,01/03/2021,25/11/2015,"7303,637019","2542,48","18569351,04"
Tesouro Selic,01/03/2021,26/11/2015,"7307,466788","1959,09","14315985,1"
Tesouro Selic,01/03/2023,14/06/2017,"8864,454226","3537,66","31359425,13"
Tesouro Selic,01/03/2023,10/03/2017,"8604,808165","13615,62","117159798,1"
Tesouro Selic,01/03/2023,13/03/2017,"8608,73756","8048,09","69283894,66"
Tesouro Selic,01/03/2023,14/03/2017,"8612,687062","5887,54","50707539,58"
Tesouro Selic,01/03/2023,15/03/2017,"8616,616265","5057,77","43580863,24"
Tesouro Selic,01/03/2023,12/04/2017,"8695,803834","4124,88","35869147,31"
Tesouro Selic,01/03/2023,13/04/2017,"8699,78396","3366,19","29285125,76"
Tesouro Selic,01/03/2023,15/05/2017,"8770,114972","2720,3","23857343,75"
Tesouro Selic,01/03/2023,19/05/2017,"8784,913917","3225,5","28335739,83"
Tesouro Selic,01/03/2023,22/05/2017,"8788,63534","1402,32","12324479,1"
Tesouro Selic,01/03/2023,23/05/2017,"8797,396939","2910,52","25604999,73"
Tesouro Selic,01/03/2021,31/01/2017,"8512,675604","2676,76","22786389,54"
Tesouro Selic,01/03/2021,01/02/2017,"8516,795322","2670,25","22741972,7"
Tesouro Selic,01/03/2021,02/02/2017,"8520,914693","2724,07","23211568,08"
Tesouro Selic,01/03/2021,19/10/2016,"8209,77369","2328,1","19113174,12"
Tesouro Selic,01/03/2021,20/10/2016,"8214,106055","2569,03","21102284,87"
Tesouro Selic,01/03/2021,18/08/2016,"8033,756031","2517,74","20226908,9"
Tesouro Selic,01/03/2021,19/08/2016,"8037,983856","2473,42","19881310,02"
Tesouro Selic,01/03/2021,22/08/2016,"8042,21669","2337,3","18797073,06"
Tesouro Selic,01/03/2021,19/07/2016,"7941,255569","3019,92","23981956,51"
Tesouro Selic,01/03/2021,20/07/2016,"7945,436369","2726,91","21666489,88"
Tesouro Selic,01/03/2021,15/12/2015,"7357,527397","2977,66","21908215,02"
Tesouro Selic,01/03/2021,26/08/2015,"7069,647962","1980,3","14000023,85"
Tesouro Selic,01/03/2021,27/08/2015,"7073,367287","1902,49","13457010,52"
Tesouro Selic,01/03/2021,23/09/2015,"7140,547613","2316,16","16538650,75"
Tesouro Selic,01/03/2021,24/09/2015,"7144,298402","2352,56","16807390,64"
Tesouro Selic,01/03/2021,25/09/2015,"7148,047979","1805,77","12907730,59"
Tesouro Selic,01/03/2021,28/09/2015,"7151,80795","1450,56","10374126,53"
Tesouro Selic,01/03/2023,24/07/2017,"8967,046008","3073,79","27562816,34"
Tesouro Selic,01/03/2023,25/07/2017,"8970,497026","3072,41","27561044,76"
Tesouro Selic,01/03/2023,03/08/2017,"8993,3446","3782,29","34015437,34"
Tesouro Selic,01/03/2023,04/08/2017,"8996,463532","2889,66","25996720,8"
Tesouro Selic,01/03/2023,07/08/2017,"8999,595114","2703,36","24329145,44"
Tesouro Selic,01/03/2023,08/08/2017,"9002,72415","3174,27","28577077,18"
Tesouro Selic,01/03/2021,03/02/2017,"8525,036194","2143,13","18270260,81"
Tesouro Selic,01/03/2023,24/05/2017,"8801,105729","3893,91","34270713,6"
Tesouro Selic,01/03/2023,25/05/2017,"8804,816078","4178,15","36787842,29"
Tesouro Selic,01/03/2023,26/05/2017,"8808,526834","4764,76","41970516,31"
Tesouro Selic,01/03/2023,29/05/2017,"8812,23636","3987,56","35139321,21"
Tesouro Selic,01/03/2023,16/02/2017,"8548,525821","3149,28","26921701,39"
Tesouro Selic,01/03/2023,28/06/2018,"9567,432743","1569,29","15014076,52"
Tesouro Selic,01/03/2023,29/06/2018,"9569,794526","2158,62","20657549,85"
Tesouro Selic,01/03/2023,02/07/2018,"9572,163634","2522,58","24146548,53"
Tesouro Selic,01/03/2023,19/04/2018,"9459,271845","2233,99","21131918,7"
Tesouro Selic,01/03/2023,20/04/2018,"9461,601506","1862,84","17625449,74"
Tesouro Selic,01/03/2023,23/04/2018,"9463,937372","1813,75","17165216,4"
Tesouro Selic,01/03/2021,27/11/2015,"7311,306931","1566,28","11451553,81"
Tesouro Selic,01/03/2021,30/11/2015,"7315,14802","2318,05","16956878,86"
Tesouro Selic,01/03/2021,16/12/2015,"7361,398079","2524,92","18586941,23"
Tesouro Selic,01/03/2021,17/12/2015,"7365,266477","2631,78",19383761
Tesouro Selic,01/03/2021,28/08/2015,"7077,078199","1779,56","12594085,27"
Tesouro Selic,01/03/2021,31/08/2015,"7080,798418","2027,77","14358230,6"
Tesouro Selic,01/03/2021,01/09/2015,"7084,517865","2242,82","15889298,35"
Tesouro Selic,01/03/2023,16/06/2017,"8867,864483","3459,28","30676426,24"
Tesouro Selic,01/03/2023,19/06/2017,"8871,285749","4057,86","35998435,58"
Tesouro Selic,01/03/2023,17/07/2017,"8949,844154","3119,44","27918501,84"
Tesouro Selic,01/03/2023,17/04/2017,"8703,76509","3525,87","30688344,21"
Tesouro Selic,01/03/2023,18/04/2017,"8707,444622","3269,67","28470470,45"
Tesouro Selic,01/03/2023,19/04/2017,"8711,114791","3399,81","29616135,17"
Tesouro Selic,01/03/2023,20/06/2017,"8874,704619","3914,78","34742516,14"
Tesouro Selic,01/03/2023,21/06/2017,"8878,115068","3390,42","30100538,88"
Tesouro Selic,01/03/2023,22/06/2017,"8881,534542","3019,22","26815306,71"
Tesouro Selic,01/03/2023,17/02/2017,"8552,654142","3464,81","29633321,59"
Tesouro Selic,01/03/2023,20/02/2017,"8556,795537","3136,91","26841897,48"
Tesouro Selic,01/03/2021,06/02/2017,"8529,154171","3468,92","29586953,48"
Tesouro Selic,01/03/2021,07/02/2017,"8533,274539","2871,72","24505175,15"
Tesouro Selic,01/03/2023,30/05/2017,"8815,955537",4204,"37062277,07"
Tesouro Selic,01/03/2023,31/05/2017,"8819,665871","3754,66","33114846,65"
Tesouro Selic,01/03/2023,01/06/2017,"8823,385941","4085,88","36051296,14"
Tesouro Selic,01/03/2021,08/11/2016,"8265,395876","2739,67","22644457,11"
Tesouro Selic,01/03/2021,09/11/2016,"8269,684519","2362,43","19536550,79"
Tesouro Selic,01/03/2021,09/08/2016,"8004,205732","2639,54","21127421,19"
Tesouro Selic,01/03/2021,10/08/2016,"8008,415689","2483,61","19889781,28"
